2008,1,David Aardsma,/players/a/aardsda01.shtml,aardsda01,26,BOS,AL,47,0,0,48.2,9,3,6,0,0,1.000,,,1,4,1.66,0.19,P
2008,2,Reggie Abercrombie,/players/a/abercre01.shtml,abercre01,27,HOU,NL,22,12,6,109.1,38,36,2,0,1,1.000,2,18,1,12,3.13,1.73,OF
2008,3,Bobby Abreu,/players/a/abreubo01.shtml,abreubo01,34,NYY,AL,150,148,139,1310.0,282,270,10,2,3,.993,0,0,-11,-10,1.92,1.87,OF
2008,4,Jeremy Accardo,/players/a/accarje01.shtml,accarje01,26,TOR,AL,16,0,0,12.1,1,1,0,0,1,1.000,,,-1,-16,0.73,0.06,P
2008,5,Alfredo Aceves,/players/a/aceveal01.shtml,aceveal01,25,NYY,AL,6,4,0,30.0,5,3,2,0,2,1.000,,,0,0,1.50,0.83,P
2008,6,Manny Acosta,/players/a/acostma01.shtml,acostma01,27,ATL,NL,46,0,0,53.0,22,7,13,2,3,.909,,,4,15,3.40,0.43,P
2008,7,Mike Adams,/players/a/adamsmi03.shtml,adamsmi03,29,SDP,NL,54,0,0,65.1,14,9,5,0,1,1.000,,,0,0,1.93,0.26,P
2008,8,Nick Adenhart,/players/a/adenhni01.shtml,adenhni01,21,LAA,AL,3,3,0,12.0,1,0,1,0,0,1.000,,,-1,-17,0.75,0.33,P
2008,9,Jon Adkins,/players/a/adkinjo01.shtml,adkinjo01,30,CIN,NL,4,0,0,3.2,0,0,0,0,0,,,,0,0,0.00,0.00,P
2008,10,Jeremy Affeldt,/players/a/affelje01.shtml,affelje01,29,CIN,NL,74,0,0,78.1,30,7,22,1,2,.967,,,1,3,3.33,0.39,P
2008,11,Chris Aguila,/players/a/aguilch01.shtml,aguilch01,29,NYM,NL,6,2,0,26.0,6,5,1,0,0,1.000,0,9,0,0,2.08,1.00,OF
2008,12,Jonathan Albaladejo,/players/a/albaljo01.shtml,albaljo01,25,NYY,AL,7,0,0,13.2,0,0,0,0,0,,,,0,0,0.00,0.00,P
2008,13,Matt Albers,/players/a/alberma01.shtml,alberma01,25,BAL,AL,28,3,0,49.0,11,5,6,0,0,1.000,,,1,4,2.02,0.39,P
2008,14,Eliezer Alfonzo,/players/a/alfonel01.shtml,alfonel01,29,SFG,NL,2,2,2,17.0,12,10,1,1,0,.917,-1,-71,-1,-71,5.82,5.50,C
2008,15,Moises Alou,/players/a/aloumo01.shtml,aloumo01,41,NYM,NL,13,13,5,92.1,18,18,0,0,0,1.000,-2,-21,-1,-12,1.75,1.38,OF
2008,16,Chip Ambres,/players/a/ambrech01.shtml,ambrech01,28,SDP,NL,10,9,6,72.1,20,19,0,1,0,.950,-0,-2,1,17,2.36,1.90,OF
2008,17,Alfredo Amezaga,/players/a/amezaal01.shtml,amezaal01,30,FLA,NL,123,67,57,681.1,249,187,60,2,7,.992,7,13,14,25,3.26,2.01,OF-SS-2B-3B
2008,18,Brian Anderson,/players/a/anderbr03.shtml,anderbr03,26,CHW,AL,98,39,33,469.1,105,105,0,0,0,1.000,-2,-5,2,5,2.01,1.07,OF
2008,19,Garret Anderson,/players/a/anderga01.shtml,anderga01,36,LAA,AL,82,80,72,689.1,153,144,9,0,2,1.000,5,9,0,0,2.00,1.87,OF
2008,20,Josh Anderson,/players/a/anderjo03.shtml,anderjo03,25,ATL,NL,35,30,25,270.0,67,64,1,2,0,.970,1,3,6,27,2.17,1.86,OF
2008,21,Marlon Anderson,/players/a/anderma02.shtml,anderma02,34,NYM,NL,32,23,11,195.2,77,68,7,2,5,.974,8,50,4,26,3.45,2.34,OF-1B-2B
2008,22,Robert Andino,/players/a/andinro01.shtml,andinro01,24,FLA,NL,21,9,7,104.2,67,32,33,2,7,.970,3,32,4,45,5.59,3.10,2B-SS-OF-3B
2008,23,Rick Ankiel,/players/a/ankieri01.shtml,ankieri01,28,STL,NL,106,100,86,899.1,248,236,4,8,1,.968,8,11,-5,-7,2.40,2.26,OF
2008,24,Matt Antonelli,/players/a/antonma01.shtml,antonma01,23,SDP,NL,18,15,12,137.1,74,38,34,2,7,.973,-3,-26,-3,-27,4.72,4.00,2B
2008,25,Greg Aquino,/players/a/aquingr01.shtml,aquingr01,30,BAL,AL,9,0,0,9.1,1,0,1,0,0,1.000,,,0,0,0.96,0.11,P
2008,26,Danny Ardoin,/players/a/ardoida01.shtml,ardoida01,33,LAD,NL,24,17,10,145.1,138,126,11,1,4,.993,-2,-17,3,25,8.48,5.71,C
2008,27,Alberto Arias,/players/a/ariasal02.shtml,ariasal02,24,TOT,NL,15,2,0,21.2,4,2,1,1,1,.750,,,,,1.25,0.20,P
2008,28,Joaquin Arias,/players/a/ariasjo01.shtml,ariasjo01,23,TEX,AL,30,26,20,225.0,117,48,67,2,19,.983,-1,-5,-3,-17,4.60,3.83,2B
2008,29,Tony Armas,/players/a/armasto02.shtml,armasto02,30,NYM,NL,3,1,0,8.1,3,1,2,0,0,1.000,,,0,0,3.24,1.00,P
2008,30,Jose Arredondo,/players/a/arredjo01.shtml,arredjo01,24,LAA,AL,52,0,0,61.0,3,2,1,0,0,1.000,,,-2,-7,0.44,0.06,P
2008,31,Bronson Arroyo,/players/a/arroybr01.shtml,arroybr01,31,CIN,NL,34,34,1,200.0,49,18,31,0,0,1.000,,,5,5,2.20,1.44,P
2008,32,Jose Ascanio,/players/a/ascanjo01.shtml,ascanjo01,23,CHC,NL,6,0,0,5.2,3,0,2,1,0,.667,,,-1,-35,3.18,0.33,P
2008,33,Garrett Atkins,/players/a/atkinga01.shtml,atkinga01,28,COL,NL,156,152,135,1333.0,841,601,225,15,78,.982,1,1,-14,-13,5.58,5.29,3B-1B-2B
2008,34,Michael Aubrey,/players/a/aubremi01.shtml,aubremi01,26,CLE,AL,12,11,8,94.1,105,99,6,0,14,1.000,-0,-4,-1,-11,10.02,8.75,1B
2008,35,Rich Aurilia,/players/a/aurilri01.shtml,aurilri01,36,SFG,NL,146,99,73,907.2,517,415,93,9,56,.983,-1,-2,-6,-8,5.04,3.48,1B-3B-2B
2008,36,Brad Ausmus,/players/a/ausmubr01.shtml,ausmubr01,39,HOU,NL,81,62,51,575.2,469,433,33,3,4,.994,2,5,0,0,7.29,5.75,C-1B-3B-2B
2008,37,Mike Aviles,/players/a/avilemi01.shtml,avilemi01,27,KCR,AL,126,101,70,891.2,454,170,274,10,70,.978,5,7,12,16,4.48,3.52,SS-2B-3B
2008,38,Luis Ayala,/players/a/ayalalu01.shtml,ayalalu01,30,TOT,NL,81,0,0,75.2,14,2,12,0,1,1.000,,,,,1.67,0.17,P
2008,39,Erick Aybar,/players/a/aybarer01.shtml,aybarer01,24,LAA,AL,98,91,80,786.2,435,140,277,18,63,.959,-6,-10,10,15,4.77,4.26,SS-2B
2008,40,Willy Aybar,/players/a/aybarwi01.shtml,aybarwi01,25,TBR,AL,72,66,62,602.0,317,192,120,5,27,.984,9,17,6,12,4.66,4.33,3B-1B-2B-SS
2008,41,Brandon Backe,/players/b/backebr01.shtml,backebr01,30,HOU,NL,31,31,0,166.2,33,15,17,1,2,.970,,,1,1,1.73,1.03,P
2008,42,Burke Badenhop,/players/b/badenbu01.shtml,badenbu01,25,FLA,NL,13,8,0,47.1,12,3,9,0,0,1.000,,,2,8,2.28,0.92,P
2008,43,Cha-Seung Baek,/players/b/baekch01.shtml,baekch01,28,TOT,ZZ,32,21,0,141.0,33,18,13,2,2,.939,,,,,1.98,0.97,P
2008,44,Homer Bailey,/players/b/baileho02.shtml,baileho02,22,CIN,NL,8,8,0,36.1,6,2,3,1,0,.833,,,-2,-11,1.24,0.63,P
2008,45,Jeff Bailey,/players/b/baileje01.shtml,baileje01,29,BOS,AL,18,9,5,91.0,83,80,3,0,10,1.000,0,1,-2,-25,8.21,4.61,1B-OF
2008,46,Jeff Baisley,/players/b/baislje01.shtml,baislje01,25,OAK,AL,14,14,8,112.0,59,43,15,1,4,.983,-5,-54,-3,-31,4.66,4.14,3B-1B
2008,47,Jeff Baker,/players/b/bakerje03.shtml,bakerje03,27,COL,NL,83,70,41,580.1,379,221,153,5,49,.987,-1,-2,-3,-6,5.80,4.51,2B-1B-3B-OF
2008,48,John Baker,/players/b/bakerjo01.shtml,bakerjo01,27,FLA,NL,59,54,53,496.0,428,402,22,4,0,.991,-4,-10,-2,-5,7.69,7.19,C
2008,49,Scott Baker,/players/b/bakersc02.shtml,bakersc02,26,MIN,AL,28,28,0,172.1,22,10,11,1,2,.955,,,-1,-1,1.10,0.75,P
2008,50,Paul Bako,/players/b/bakopa01.shtml,bakopa01,36,CIN,NL,96,88,74,770.2,723,679,39,5,7,.993,-1,-2,-3,-5,8.38,7.48,C
2008,51,Rocco Baldelli,/players/b/baldero01.shtml,baldero01,26,TBR,AL,7,3,0,36.2,7,6,0,1,0,.857,1,39,0,0,1.47,0.86,OF
2008,52,John Bale,/players/b/balejo01.shtml,balejo01,34,KCR,AL,13,3,0,26.2,9,0,9,0,1,1.000,,,1,8,3.04,0.69,P
2008,53,Wladimir Balentien,/players/b/balenwl01.shtml,balenwl01,23,SEA,AL,68,62,57,554.2,157,149,6,2,0,.987,3,6,2,4,2.52,2.28,OF
2008,54,Collin Balester,/players/b/balesco01.shtml,balesco01,22,WSN,NL,15,15,0,80.0,12,5,5,2,1,.833,,,-2,-5,1.12,0.67,P
2008,55,Grant Balfour,/players/b/balfogr01.shtml,balfogr01,30,TBR,AL,51,0,0,58.1,5,0,5,0,0,1.000,,,0,0,0.77,0.10,P
2008,56,Josh Banks,/players/b/banksjo01.shtml,banksjo01,25,SDP,NL,17,14,1,85.1,23,9,14,0,0,1.000,,,1,2,2.43,1.35,P
2008,57,Wes Bankston,/players/b/bankswe01.shtml,bankswe01,24,OAK,AL,13,12,8,108.0,111,104,6,1,10,.991,1,7,-1,-10,9.17,8.46,1B
2008,58,Brian Bannister,/players/b/bannibr01.shtml,bannibr01,27,KCR,AL,32,32,1,182.2,42,12,28,2,3,.952,,,3,3,1.97,1.25,P
2008,59,Rod Barajas,/players/b/barajro01.shtml,barajro01,32,TOR,AL,102,93,79,812.1,757,701,52,4,9,.995,8,12,8,12,8.34,7.38,C-1B
2008,60,Josh Bard,/players/b/bardjo01.shtml,bardjo01,30,SDP,NL,49,47,42,416.2,352,329,20,3,1,.991,-4,-12,-1,-3,7.54,7.12,C
2008,61,Brian Barden,/players/b/bardebr01.shtml,bardebr01,27,STL,NL,6,1,1,16.0,8,1,6,1,0,.875,-0,-15,0,15,3.94,1.17,2B-3B-1B
2008,62,Josh Barfield,/players/b/barfijo02.shtml,barfijo02,25,CLE,AL,9,8,7,71.0,50,26,24,0,9,1.000,0,0,-2,-35,6.34,5.56,2B
2008,63,Clint Barmes,/players/b/barmecl01.shtml,barmecl01,29,COL,NL,111,91,71,825.1,462,151,301,10,67,.978,6,9,7,10,4.93,4.07,2B-SS-3B-OF
2008,64,Michael Barrett,/players/b/barremi01.shtml,barremi01,31,SDP,NL,30,29,26,252.1,223,205,16,2,0,.991,-6,-29,-3,-14,7.88,7.37,C
2008,65,Jimmy Barthmaier,/players/b/barthji01.shtml,barthji01,24,PIT,NL,3,3,0,10.1,0,0,0,0,0,,,,0,0,0.00,0.00,P
2008,66,Jason Bartlett,/players/b/bartlja01.shtml,bartlja01,28,TBR,AL,125,122,119,1097.0,529,204,309,16,69,.970,-8,-9,-1,-1,4.21,4.10,SS
2008,67,Brian Barton,/players/b/bartobr01.shtml,bartobr01,26,STL,NL,45,33,8,259.0,62,58,2,2,0,.968,-2,-9,1,5,2.08,1.33,OF
2008,68,Daric Barton,/players/b/bartoda02.shtml,bartoda02,22,OAK,AL,135,124,122,1123.2,1109,1022,74,13,129,.988,5,6,4,4,8.78,8.12,1B-3B
2008,69,Brian Bass,/players/b/bassbr01.shtml,bassbr01,26,TOT,AL,49,4,0,89.1,30,11,19,0,0,1.000,,,,,3.02,0.61,P
2008,70,Miguel Batista,/players/b/batismi01.shtml,batismi01,37,SEA,AL,44,20,0,115.0,25,10,14,1,0,.960,,,-2,-3,1.88,0.55,P
2008,71,Rick Bauer,/players/b/bauerri01.shtml,bauerri01,31,CLE,AL,4,0,0,6.0,2,1,1,0,1,1.000,,,0,0,3.00,0.50,P
2008,72,Denny Bautista,/players/b/bautide01.shtml,bautide01,25,TOT,ZZ,51,0,0,60.1,9,6,3,0,0,1.000,,,,,1.34,0.18,P
2008,73,Jose Bautista,/players/b/bautijo02.shtml,bautijo02,27,TOT,MLB,106,91,75,809.1,305,81,213,11,20,.964,-5,-8,,-1,3.27,2.77,3B-1B-2B
2008,74,Jason Bay,/players/b/bayja01.shtml,bayja01,29,TOT,ZZ,154,153,137,1344.2,266,254,8,4,0,.985,-34,-31,,,1.75,1.70,OF
2008,75,Yorman Bazardo,/players/b/bazaryo01.shtml,bazaryo01,23,DET,AL,3,0,0,3.0,2,0,2,0,0,1.000,,,0,0,6.00,0.67,P
2008,76,T.J. Beam,/players/b/beamtj01.shtml,beamtj01,27,PIT,NL,32,0,0,45.2,9,4,4,1,1,.889,,,-1,-4,1.58,0.25,P
2008,77,Josh Beckett,/players/b/beckejo02.shtml,beckejo02,28,BOS,AL,27,27,1,174.1,35,15,18,2,2,.943,,,0,0,1.70,1.22,P
2008,78,Erik Bedard,/players/b/bedarer01.shtml,bedarer01,29,SEA,AL,15,15,0,81.0,10,4,6,0,2,1.000,,,3,7,1.11,0.67,P
2008,79,Joe Beimel,/players/b/beimejo01.shtml,beimejo01,31,LAD,NL,71,0,0,49.0,14,5,9,0,1,1.000,,,1,4,2.57,0.20,P
2008,80,Matt Belisle,/players/b/belisma01.shtml,belisma01,28,CIN,NL,6,6,0,29.2,8,6,1,1,0,.875,,,0,0,2.12,1.17,P
2008,81,Heath Bell,/players/b/bellhe01.shtml,bellhe01,30,SDP,NL,74,0,0,78.0,15,8,7,0,1,1.000,,,-2,-5,1.73,0.20,P
2008,82,Ronnie Belliard,/players/b/belliro01.shtml,belliro01,33,WSN,NL,98,77,61,679.0,396,260,125,11,40,.972,-6,-11,-6,-10,5.10,3.93,2B-3B-1B-SS
2008,83,Edwin Bellorin,/players/b/belloed01.shtml,belloed01,26,COL,NL,2,0,0,6.0,4,4,0,0,0,1.000,0,0,0,0,6.00,2.00,C
