2004,1,David Aardsma,/players/a/aardsda01.shtml,aardsda01,22,SFG,NL,11,0,0,10.2,0,0,0,0,0,,,,-1,-19,0.00,0.00,P
2004,2,Paul Abbott,/players/a/abbotpa01.shtml,abbotpa01,36,TOT,ZZ,20,19,0,96.0,17,6,9,2,0,.882,,,,,1.41,0.75,P
2004,3,Bobby Abreu,/players/a/abreubo01.shtml,abreubo01,30,PHI,NL,158,157,149,1394.2,330,311,13,6,4,.982,-16,-14,1,1,2.09,2.05,OF
2004,4,Jose Acevedo,/players/a/acevejo01.shtml,acevejo01,26,CIN,NL,39,27,0,157.2,22,4,18,0,0,1.000,,,-2,-3,1.26,0.56,P
2004,5,Mike Adams,/players/a/adamsmi03.shtml,adamsmi03,25,MIL,NL,46,0,0,53.0,5,0,5,0,0,1.000,,,0,0,0.85,0.11,P
2004,6,Russ Adams,/players/a/adamsru01.shtml,adamsru01,23,TOR,AL,21,18,17,159.1,78,26,47,5,9,.936,-1,-9,-2,-14,4.12,3.48,SS
2004,7,Terry Adams,/players/a/adamste01.shtml,adamste01,31,TOT,AL,61,0,0,70.0,15,9,4,2,1,.867,,,,,1.67,0.21,P
2004,8,Jon Adkins,/players/a/adkinjo01.shtml,adkinjo01,26,CHW,AL,50,0,0,62.0,13,4,8,1,1,.923,,,2,6,1.74,0.24,P
2004,9,Jeremy Affeldt,/players/a/affelje01.shtml,affelje01,25,KCR,AL,38,8,0,76.1,17,3,12,2,2,.882,,,1,3,1.77,0.39,P
2004,10,Chris Aguila,/players/a/aguilch01.shtml,aguilch01,25,FLA,NL,20,7,7,89.0,22,19,1,2,0,.909,-1,-9,0,0,2.02,1.00,OF
2004,11,Kurt Ainsworth,/players/a/ainswku01.shtml,ainswku01,25,BAL,AL,7,7,0,30.2,4,2,2,0,1,1.000,,,0,0,1.17,0.57,P
2004,12,Manny Alexander,/players/a/alexama02.shtml,alexama02,33,TEX,AL,21,5,5,70.0,35,10,22,3,1,.914,-0,-5,-0,-5,4.11,1.52,SS-2B-3B
2004,13,Jason Alfaro,/players/a/alfarja01.shtml,alfarja01,26,HOU,NL,3,2,0,16.2,5,2,3,0,1,1.000,0,14,0,0,2.70,1.67,SS
2004,14,Antonio Alfonseca,/players/a/alfonan01.shtml,alfonan01,32,ATL,NL,79,0,0,73.2,10,3,7,0,0,1.000,,,-3,-8,1.22,0.13,P
2004,15,Edgardo Alfonzo,/players/a/alfoned01.shtml,alfoned01,30,SFG,NL,134,127,108,1123.1,363,93,256,14,22,.961,-3,-3,-11,-12,2.80,2.60,3B-2B
2004,16,Chad Allen,/players/a/allench01.shtml,allench01,29,TEX,AL,13,11,7,95.0,14,14,0,0,0,1.000,-0,-3,1,13,1.33,1.08,OF
2004,17,Armando Almanza,/players/a/almanar01.shtml,almanar01,31,ATL,NL,13,0,0,11.2,1,0,1,0,0,1.000,,,0,0,0.77,0.08,P
2004,18,Carlos Almanzar,/players/a/almanca01.shtml,almanca01,30,TEX,AL,67,0,0,72.2,13,1,12,0,0,1.000,,,-1,-3,1.61,0.19,P
2004,19,Roberto Alomar,/players/a/alomaro01.shtml,alomaro01,36,TOT,ZZ,41,36,28,306.1,160,71,85,4,24,.975,-4,-15,,,4.58,3.80,2B
2004,20,Sandy Alomar,/players/a/alomasa02.shtml,alomasa02,38,CHW,AL,49,46,34,377.0,296,278,15,3,2,.990,3,10,-1,-2,6.99,5.98,C
2004,21,Moises Alou,/players/a/aloumo01.shtml,aloumo01,37,CHC,NL,154,152,131,1338.1,255,240,7,8,2,.969,-11,-10,-1,-1,1.66,1.60,OF
2004,22,Abe Alvarez,/players/a/alvarab01.shtml,alvarab01,21,BOS,AL,1,1,0,5.0,1,1,0,0,0,1.000,,,0,0,1.80,1.00,P
2004,23,Tony Alvarez,/players/a/alvarto01.shtml,alvarto01,25,PIT,NL,16,10,6,86.0,17,17,0,0,0,1.000,-1,-10,-1,-14,1.78,1.06,OF
2004,24,Wilson Alvarez,/players/a/alvarwi01.shtml,alvarwi01,34,LAD,NL,40,15,0,120.2,19,3,16,0,0,1.000,,,2,3,1.42,0.48,P
2004,25,Alfredo Amezaga,/players/a/amezaal01.shtml,amezaal01,26,ANA,AL,74,22,13,285.0,135,48,84,3,10,.978,3,14,2,11,4.17,1.78,SS-3B-2B
2004,26,Brian Anderson,/players/a/anderbr02.shtml,anderbr02,32,KCR,AL,35,26,2,166.0,31,5,24,2,2,.935,,,3,4,1.57,0.83,P
